timestamp,bench id,lat,lng,column a,column b,column c,column d,column e,column f,column g,column h,column i,column j,column k,column l,column m,column n,column o,column p
080317181238,014682000781772,42.36150700,-71.089867000,477,-0.04,0,0.39,1.18,1.89,311.78,0.31,0.20,9.49,29.00,-32.45,7.65,0.01,0.02,-0.00
080317181246,014682000781772,42.36150700,-71.089859000,462,-0.16,0,0.25,1.90,1.43,312.27,0.24,0.31,9.45,29.09,-32.00,8.16,0.01,0.02,0.00
080317181255,014682000781772,42.36150700,-71.089859000,481,0.00,0,0.23,1.89,0.95,311.76,0.16,0.31,9.49,28.82,-32.27,7.96,0.01,0.02,0.00
080317181304,014682000781772,42.36151500,-71.089859000,458,-0.02,0,0.36,1.90,1.19,311.94,0.20,0.31,9.45,29.00,-32.27,7.65,0.01,0.02,-0.00
080317181342,014682000781772,42.36246900,-71.088829000,448,-0.03,0,0.50,1.66,1.18,312.36,0.20,0.27,9.49,29.18,-32.00,8.67,0.01,0.02,-0.00
080317181350,014682000781772,42.36210300,-71.089478000,474,-0.01,0,0.33,2.14,1.43,312.01,0.24,0.35,9.45,28.91,-32.09,8.78,0.01,0.02,-0.00
080317181358,014682000781772,42.36210300,-71.089546000,467,-0.03,0,0.27,1.90,1.43,311.94,0.24,0.31,9.45,29.00,-32.27,8.16,0.01,0.02,-0.00
080317181406,014682000781772,42.36210300,-71.089546000,473,-0.03,0,0.24,1.66,1.66,312.10,0.27,0.27,9.49,29.00,-32.09,7.24,0.01,0.02,-0.00
080317181415,014682000781772,42.36210300,-71.089531000,444,-0.02,0,0.22,1.64,1.41,312.20,0.24,0.27,9.57,29.18,-32.18,8.27,0.01,0.02,-0.00
080317181424,014682000781772,42.36209500,-71.089531000,480,-0.03,0,0.21,2.11,1.88,311.93,0.31,0.35,9.57,28.91,-32.18,8.16,0.01,0.02,0.00
080317181432,014682000781772,42.36209500,-71.089531000,465,-0.01,0,0.43,1.67,1.67,312.10,0.27,0.27,9.41,29.00,-32.09,8.27,0.01,0.02,-0.00
080317181440,014682000781772,42.36209500,-71.089531000,467,-0.04,0,0.22,1.64,1.64,312.11,0.27,0.27,9.61,29.09,-32.18,7.55,0.01,0.02,-0.00
080317181449,014682000781772,42.36208300,-71.089531000,462,0.01,0,0.38,1.42,1.18,312.28,0.20,0.24,9.49,29.18,-32.09,7.76,0.01,0.02,-0.00
080317181457,014682000781772,42.36208300,-71.089531000,447,-0.06,0,0.34,1.66,1.43,312.19,0.24,0.27,9.45,29.09,-32.09,7.96,0.01,0.02,-0.00
080317181536,014682000781772,42.36149200,-71.089577000,490,-0.03,0,0.29,1.89,1.89,312.11,0.31,0.31,9.49,29.09,-32.18,8.78,0.01,0.02,-0.00
080317181536,014682000781772,42.36149200,-71.089577000,490,-0.03,0,0.29,1.89,1.89,312.11,0.31,0.31,9.49,29.09,-32.18,8.78,0.01,0.02,-0.00
080317181552,014682000781772,42.36119800,-71.089577000,457,-0.04,0,0.32,1.89,1.18,312.53,0.20,0.31,9.49,29.27,-31.91,8.98,0.01,0.02,-0.00
080317181601,014682000781772,42.36119800,-71.089561000,448,-0.05,0,0.22,2.12,1.41,312.18,0.24,0.35,9.53,29.00,-32.00,7.96,0.01,0.02,-0.00
080317181610,014682000781772,42.36119800,-71.089561000,464,-0.05,0,0.45,2.13,1.89,312.02,0.31,0.35,9.49,29.00,-32.18,9.18,0.01,0.02,-0.00
080317181617,014682000781772,42.36119800,-71.089561000,439,-0.04,0,0.46,2.15,1.19,312.36,0.20,0.35,9.41,29.18,-32.00,8.78,0.01,0.02,-0.00
080317181626,014682000781772,42.36119800,-71.089561000,442,-0.01,0,0.23,1.90,1.43,311.93,0.24,0.31,9.45,28.91,-32.18,8.37,0.01,0.02,-0.00
080317181635,014682000781772,42.36119800,-71.089561000,435,0.01,0,0.24,1.89,1.18,312.61,0.20,0.31,9.53,29.27,-31.82,8.47,0.01,0.02,-0.00
080317181635,014682000781772,42.36119800,-71.089561000,435,0.01,0,0.24,1.89,1.18,312.61,0.20,0.31,9.53,29.27,-31.82,8.47,0.01,0.02,-0.00
080317181651,014682000781772,42.36119800,-71.089561000,438,0.02,0,0.36,1.90,1.19,312.44,0.20,0.31,9.45,29.18,-31.91,7.96,0.01,0.02,0.00
080317181700,014682000781772,42.36119800,-71.089561000,444,0.08,0,0.38,1.66,1.42,312.21,0.24,0.27,9.49,29.27,-32.27,7.96,0.01,0.02,-0.00
080317181708,014682000781772,42.36119800,-71.089561000,442,0.06,0,0.36,1.41,1.41,312.35,0.24,0.24,9.53,29.00,-31.82,8.67,0.01,0.02,-0.00
080317181716,014682000781772,42.36119800,-71.089561000,441,0.04,0,0.20,1.91,1.43,312.27,0.24,0.31,9.41,29.09,-32.00,8.67,0.01,0.02,-0.00
080317181725,014682000781772,42.36119800,-71.089561000,444,0.01,0,0.22,1.66,1.42,312.46,0.24,0.27,9.49,29.36,-32.09,8.88,0.01,0.02,0.00
080317181732,014682000781772,42.36120600,-71.089561000,437,0.04,0,0.29,1.89,1.42,312.61,0.24,0.31,9.49,29.27,-31.82,8.67,0.01,0.02,-0.00
080317181741,014682000781772,42.36121400,-71.089561000,439,0.03,0,0.26,1.89,1.18,312.63,0.20,0.31,9.53,29.45,-32.00,8.78,0.01,0.02,-0.00
080317181750,014682000781772,42.36121400,-71.089561000,440,-0.02,0,0.26,1.90,1.43,312.78,0.24,0.31,9.45,29.36,-31.73,9.18,0.01,0.02,-0.00
080317181758,014682000781772,42.36121400,-71.089561000,446,-0.03,0,0.31,1.66,1.42,312.29,0.24,0.27,9.49,29.27,-32.18,8.78,0.01,0.02,-0.00
080317181806,014682000781772,42.36121400,-71.089561000,455,0.02,0,0.18,1.66,1.18,312.19,0.20,0.27,9.49,29.09,-32.09,8.47,0.01,0.02,-0.00
080317181815,014682000781772,42.36121400,-71.089561000,475,0.02,0,0.37,1.89,1.66,312.62,0.27,0.31,9.49,29.36,-31.91,9.29,0.01,0.02,-0.00
080317181824,014682000781772,42.36121400,-71.089561000,446,-0.04,0,0.41,1.89,0.71,312.44,0.12,0.31,9.53,29.09,-31.82,8.98,0.01,0.02,-0.00
080317181831,014682000781772,42.36121400,-71.089561000,431,-0.09,0,0.23,1.66,1.42,312.38,0.24,0.27,9.49,29.36,-32.18,8.67,0.01,0.02,-0.00
080317181840,014682000781772,42.36121400,-71.089561000,439,-0.11,0,0.33,1.65,1.41,312.27,0.24,0.27,9.53,29.09,-32.00,8.57,0.01,0.02,0.00
080317181849,014682000781772,42.36121400,-71.089561000,484,-0.06,0,0.26,1.89,1.66,312.53,0.27,0.31,9.49,29.18,-31.82,8.27,0.01,0.02,0.00
080317181857,014682000781772,42.36121400,-71.089561000,473,-0.12,0,0.30,1.89,1.66,312.28,0.27,0.31,9.49,29.18,-32.09,8.47,0.01,0.02,-0.00
080317181905,014682000781772,42.36121400,-71.089561000,469,-0.09,0,0.39,2.12,1.18,312.61,0.20,0.35,9.53,29.27,-31.82,9.49,0.01,0.02,-0.00
080317181914,014682000781772,42.36121400,-71.089561000,466,-0.14,0,0.28,1.66,1.42,312.71,0.24,0.27,9.49,29.45,-31.91,9.29,0.01,0.02,-0.00
080317181953,014682000781772,42.36109900,-71.089119000,429,-0.05,0,0.28,1.64,1.17,312.61,0.20,0.27,9.57,29.27,-31.82,8.27,0.01,0.02,-0.00
080317182001,014682000781772,42.36173600,-71.089737000,430,-0.04,0,0.17,1.66,1.66,312.62,0.27,0.27,9.45,29.36,-31.91,8.98,0.01,0.02,-0.00
080317182010,014682000781772,42.36169400,-71.089798000,432,-0.06,0,0.21,1.66,1.43,312.62,0.24,0.27,9.45,29.36,-31.91,8.88,0.01,0.02,-0.00
080317182018,014682000781772,42.36167900,-71.089806000,430,0.01,0,0.31,1.66,1.43,312.79,0.24,0.27,9.45,29.45,-31.82,8.78,0.01,0.02,-0.00
080317182027,014682000781772,42.36167900,-71.089806000,433,-0.02,0,0.33,1.66,1.43,312.37,0.24,0.27,9.45,29.27,-32.09,9.49,0.01,0.02,-0.00
080317182027,014682000781772,42.36167900,-71.089806000,433,-0.02,0,0.33,1.66,1.43,312.37,0.24,0.27,9.45,29.27,-32.09,9.49,0.01,0.02,-0.00
080317182043,014682000781772,42.36167100,-71.089806000,417,-0.01,0,0.25,1.65,1.88,312.96,0.31,0.27,9.53,29.55,-31.73,8.88,0.01,0.02,-0.00
080317182052,014682000781772,42.36166000,-71.089806000,427,0.04,0,0.22,1.66,1.43,312.64,0.24,0.27,9.45,29.55,-32.09,9.08,0.01,0.02,-0.00
080317182101,014682000781772,42.36166000,-71.089806000,422,0.00,0,0.38,2.14,1.43,312.70,0.24,0.35,9.45,29.27,-31.73,8.88,0.01,0.02,-0.00
080317182108,014682000781772,42.36165200,-71.089806000,425,0.04,0,0.28,1.66,1.42,312.61,0.24,0.27,9.49,29.18,-31.73,9.08,0.01,0.02,-0.00
080317182117,014682000781772,42.36165200,-71.089806000,429,-0.00,0,0.31,1.89,1.18,312.62,0.20,0.31,9.49,29.36,-31.91,8.78,0.01,0.02,-0.00
080317182126,014682000781772,42.36164500,-71.089806000,424,0.01,0,0.23,1.65,1.88,312.62,0.31,0.27,9.53,29.36,-31.91,9.18,0.01,0.02,-0.00
080317182133,014682000781772,42.36164500,-71.089798000,424,-0.03,0,0.17,1.89,1.18,312.78,0.20,0.31,9.49,29.36,-31.73,9.39,0.01,0.02,-0.00
080317182142,014682000781772,42.36163700,-71.089798000,424,-0.03,0,0.30,1.90,1.19,312.95,0.20,0.31,9.45,29.45,-31.64,8.98,0.01,0.02,-0.00
080317182151,014682000781772,42.36162900,-71.089798000,420,-0.05,0,0.26,1.89,1.18,312.53,0.20,0.31,9.49,29.27,-31.91,8.67,0.01,0.02,0.00
080317182159,014682000781772,42.36162900,-71.089798000,427,-0.01,0,0.38,1.66,1.19,312.62,0.20,0.27,9.45,29.36,-31.91,8.98,0.01,0.02,-0.00
080317182207,014682000781772,42.36162200,-71.089798000,427,-0.03,0,0.51,1.65,1.41,312.70,0.24,0.27,9.53,29.36,-31.82,8.47,0.01,0.02,-0.00
080317182215,014682000781772,42.36161400,-71.089775000,423,-0.03,0,0.24,2.37,1.18,312.72,0.20,0.39,9.49,29.55,-32.00,9.49,0.01,0.02,0.00
080317182224,014682000781772,42.36160700,-71.089775000,420,-0.02,0,0.21,2.13,1.18,312.86,0.20,0.35,9.49,29.27,-31.55,9.39,0.01,0.02,0.00
080317182233,014682000781772,42.36160700,-71.089775000,430,0.02,0,0.26,2.13,1.42,312.61,0.24,0.35,9.49,29.27,-31.82,9.39,0.01,0.02,-0.00
080317182240,014682000781772,42.36160700,-71.089775000,420,0.02,0,0.28,1.65,1.41,312.78,0.24,0.27,9.53,29.36,-31.73,8.88,0.01,0.02,0.00
080317182249,014682000781772,42.36159500,-71.089775000,420,-0.03,0,0.25,2.35,1.64,312.96,0.27,0.39,9.57,29.55,-31.73,8.98,0.01,0.02,-0.00
080317182257,014682000781772,42.36158800,-71.089775000,415,-0.01,0,0.34,1.90,1.19,312.96,0.20,0.31,9.45,29.55,-31.73,9.59,0.01,0.02,-0.00
080317182306,014682000781772,42.36158800,-71.089775000,464,-0.02,0,0.24,1.66,1.90,312.62,0.31,0.27,9.45,29.36,-31.91,9.59,0.01,0.02,0.00
080317182314,014682000781772,42.36158000,-71.089775000,430,0.02,0,0.35,1.66,1.66,312.62,0.27,0.27,9.49,29.36,-31.91,9.18,0.01,0.02,-0.00
080317182323,014682000781772,42.36157200,-71.089775000,422,-0.02,0,0.54,1.65,1.41,312.54,0.24,0.27,9.53,29.36,-32.00,9.59,0.01,0.02,-0.00
080317182331,014682000781772,42.36156500,-71.089775000,421,0.13,0,0.55,2.13,1.42,312.96,0.24,0.35,9.49,29.55,-31.73,9.39,0.01,0.02,-0.00
080317182340,014682000781772,42.36156500,-71.089775000,430,0.02,0,0.28,1.89,1.66,313.12,0.27,0.31,9.49,29.55,-31.55,10.31,0.01,0.02,-0.00
080317182348,014682000781772,42.36156500,-71.089775000,426,0.06,0,0.24,1.65,1.41,313.14,0.24,0.27,9.53,29.82,-31.82,9.49,0.01,0.02,0.00
080317182427,014682000781772,42.36104200,-71.090118000,408,0.02,0,0.41,1.67,1.43,312.87,0.24,0.27,9.41,29.36,-31.64,9.08,0.01,0.02,-0.00
080317182434,014682000781772,42.36124800,-71.089897000,407,-0.02,0,0.36,1.66,1.66,312.46,0.27,0.27,9.45,29.36,-32.09,9.29,0.01,0.02,-0.00
080317182443,014682000781772,42.36124000,-71.089928000,419,-0.01,0,0.22,1.89,1.42,312.89,0.24,0.31,9.49,29.64,-31.91,10.41,0.01,0.02,-0.00
080317182452,014682000781772,42.36124800,-71.089928000,410,-0.04,0,0.35,1.89,1.41,312.97,0.24,0.31,9.53,29.73,-31.91,10.10,0.01,0.02,-0.00
080317182459,014682000781772,42.36124800,-71.089928000,418,-0.03,0,0.23,1.65,1.65,312.87,0.27,0.27,9.53,29.36,-31.64,10.10,0.01,0.02,-0.00
080317182508,014682000781772,42.36124800,-71.089928000,413,-0.01,0,0.37,1.90,1.19,313.30,0.20,0.31,9.45,29.73,-31.55,10.41,0.01,0.02,-0.00
080317182517,014682000781772,42.36124800,-71.089928000,417,-0.04,0,0.16,2.13,1.66,312.79,0.27,0.35,9.49,29.45,-31.82,8.88,0.01,0.02,-0.00
080317182525,014682000781772,42.36125600,-71.089928000,403,-0.07,0,0.26,1.66,1.43,312.95,0.24,0.27,9.45,29.45,-31.64,9.29,0.01,0.02,-0.00
080317182533,014682000781772,42.36125600,-71.089928000,412,-0.11,0,0.34,2.38,1.42,313.03,0.24,0.39,9.45,29.36,-31.45,9.49,0.01,0.02,-0.00
080317182542,014682000781772,42.36125600,-71.089928000,404,-0.07,0,0.30,1.89,1.66,312.87,0.27,0.31,9.49,29.45,-31.73,10.10,0.01,0.02,-0.00
080317182550,014682000781772,42.36125600,-71.089912000,411,-0.07,0,0.38,2.38,1.42,313.14,0.24,0.39,9.45,29.82,-31.82,9.49,0.01,0.02,-0.00
080317182558,014682000781772,42.36125600,-71.089912000,412,-0.06,0,0.34,1.43,1.66,312.79,0.27,0.24,9.45,29.45,-31.82,9.08,0.01,0.02,0.00
080317182607,014682000781772,42.36125600,-71.089912000,404,-0.08,0,0.26,2.13,1.42,313.05,0.24,0.35,9.49,29.73,-31.82,9.39,0.01,0.02,-0.00
080317182615,014682000781772,42.36125600,-71.089928000,403,-0.12,0,0.40,1.64,1.17,313.13,0.20,0.27,9.57,29.64,-31.64,9.59,0.01,0.02,-0.00
080317182624,014682000781772,42.36125600,-71.089928000,421,-0.11,0,0.20,2.12,1.41,312.79,0.24,0.35,9.53,29.45,-31.82,9.59,0.01,0.02,-0.00
080317182633,014682000781772,42.36125600,-71.089928000,415,-0.07,0,0.26,1.89,1.41,312.95,0.24,0.31,9.53,29.45,-31.64,9.18,0.01,0.02,-0.00
080317182640,014682000781772,42.36125600,-71.089928000,408,-0.06,0,0.21,1.89,1.42,313.14,0.24,0.31,9.49,29.82,-31.82,9.69,0.01,0.02,-0.00
080317182649,014682000781772,42.36126300,-71.089912000,404,-0.17,0,0.52,1.66,1.43,312.96,0.24,0.27,9.45,29.55,-31.73,8.88,0.01,0.02,-0.00
080317182658,014682000781772,42.36125600,-71.089928000,405,-0.02,0,0.43,1.65,1.88,312.78,0.31,0.27,9.53,29.27,-31.64,9.59,0.01,0.02,-0.00
080317182705,014682000781772,42.36125600,-71.089928000,416,0.03,0,0.35,2.12,1.41,312.88,0.24,0.35,9.53,29.55,-31.82,9.69,0.01,0.02,0.00
080317182714,014682000781772,42.36125600,-71.089912000,412,0.01,0,0.30,1.43,1.67,312.47,0.27,0.24,9.41,29.45,-32.18,9.18,0.01,0.02,-0.00
080317182722,014682000781772,42.36126300,-71.089912000,402,0.00,0,0.31,1.43,1.19,313.22,0.20,0.24,9.41,29.73,-31.64,10.20,0.01,0.02,-0.00
080317182731,014682000781772,42.36125600,-71.089912000,405,-0.07,0,0.31,2.12,1.65,312.63,0.27,0.35,9.53,29.45,-32.00,9.80,0.01,0.02,-0.00
080317182739,014682000781772,42.36125600,-71.089928000,404,0.02,0,0.57,2.39,1.68,313.29,0.27,0.39,9.38,29.55,-31.36,9.39,0.01,0.02,-0.00
080317182748,014682000781772,42.36126300,-71.089928000,398,0.01,0,0.48,1.66,0.95,312.97,0.16,0.27,9.49,29.64,-31.82,9.69,0.01,0.02,-0.00
080317182755,014682000781772,42.36126300,-71.089912000,404,-0.08,0,0.21,1.66,0.71,313.05,0.12,0.27,9.49,29.64,-31.73,10.51,0.01,0.02,-0.00
080317182804,014682000781772,42.36127100,-71.089912000,411,-0.10,0,0.30,1.89,1.42,313.38,0.24,0.31,9.49,29.64,-31.36,10.10,0.01,0.02,-0.00
080317182813,014682000781772,42.36127100,-71.089912000,421,-0.15,0,0.50,1.89,1.89,313.30,0.31,0.31,9.49,29.73,-31.55,9.90,0.01,0.02,0.00
080317182822,014682000781772,42.36127100,-71.089912000,421,-0.08,0,0.41,1.42,1.18,313.13,0.20,0.24,9.49,29.64,-31.64,9.90,0.01,0.02,-0.00
080317182829,014682000781772,42.36127100,-71.089912000,412,-0.01,0,0.19,1.66,0.95,313.13,0.16,0.27,9.49,29.64,-31.64,10.61,0.01,0.02,-0.00
080317182838,014682000781772,42.36127100,-71.089928000,436,-0.02,0,0.43,1.90,1.43,313.29,0.24,0.31,9.45,29.55,-31.36,10.31,0.01,0.02,-0.00
080317182847,014682000781772,42.36127100,-71.089912000,417,-0.11,0,0.26,1.90,1.66,312.61,0.27,0.31,9.45,29.27,-31.82,10.00,0.01,0.02,-0.00
080317182854,014682000781772,42.36127100,-71.089928000,410,-0.16,0,0.20,1.64,1.64,312.79,0.27,0.27,9.57,29.45,-31.82,9.59,0.01,0.02,-0.00
080317182903,014682000781772,42.36127100,-71.089912000,392,-0.15,0,0.38,1.88,1.41,313.12,0.24,0.31,9.57,29.55,-31.55,9.80,0.01,0.02,0.00
080317182912,014682000781772,42.36127100,-71.089928000,411,-0.14,0,0.19,1.92,1.20,312.71,0.20,0.31,9.38,29.45,-31.91,9.69,0.01,0.02,-0.00
080317182920,014682000781772,42.36127900,-71.089912000,406,-0.18,0,0.13,1.88,1.41,313.31,0.24,0.31,9.57,29.82,-31.64,10.31,0.01,0.02,-0.00
080317182928,014682000781772,42.36128600,-71.089912000,403,-0.16,0,0.33,1.42,1.42,313.22,0.24,0.24,9.49,29.73,-31.64,9.69,0.01,0.02,-0.00
080317182936,014682000781772,42.36128600,-71.089912000,399,-0.15,0,0.25,1.90,1.43,313.13,0.24,0.31,9.45,29.64,-31.64,9.80,0.01,0.02,0.00
080317182945,014682000781772,42.36128600,-71.089912000,394,-0.14,0,0.34,1.91,1.67,313.13,0.27,0.31,9.41,29.64,-31.64,9.80,0.01,0.02,-0.00
080317182953,014682000781772,42.36128600,-71.089912000,394,-0.13,0,0.49,2.13,1.66,312.96,0.27,0.35,9.49,29.55,-31.73,9.49,0.01,0.02,-0.00
080317183002,014682000781772,42.36128600,-71.089912000,400,-0.20,0,0.27,1.91,1.67,312.88,0.27,0.31,9.41,29.55,-31.82,9.69,0.01,0.02,-0.00
080317183010,014682000781772,42.36128600,-71.089912000,391,-0.16,0,0.21,1.90,1.19,313.21,0.20,0.31,9.45,29.64,-31.55,10.10,0.01,0.02,-0.00
080317183018,014682000781772,42.36128600,-71.089912000,391,-0.21,0,0.17,1.90,0.95,312.78,0.16,0.31,9.45,29.36,-31.73,9.90,0.01,0.02,-0.00
080317183027,014682000781772,42.36128600,-71.089912000,394,-0.18,0,0.25,1.88,1.64,312.89,0.27,0.31,9.57,29.73,-32.00,9.80,0.01,0.02,-0.00
080317183035,014682000781772,42.36128600,-71.089912000,397,-0.23,0,0.35,1.66,1.42,313.13,0.24,0.27,9.49,29.64,-31.64,9.90,0.01,0.02,-0.00
080317183044,014682000781772,42.36128600,-71.089928000,384,-0.13,0,0.60,1.89,1.18,312.96,0.20,0.31,9.49,29.55,-31.73,10.00,0.01,0.02,-0.00
080317183123,014682000781772,42.36076700,-71.089775000,401,-0.03,0,0.20,1.43,1.19,313.04,0.20,0.24,9.45,29.55,-31.64,10.20,0.01,0.02,-0.00
080317183131,014682000781772,42.36125600,-71.089973000,387,-0.01,0,0.24,1.90,0.71,313.13,0.12,0.31,9.45,29.64,-31.64,10.61,0.01,0.02,-0.00
080317183140,014682000781772,42.36114100,-71.090103000,416,-0.03,0,0.17,2.14,1.43,312.95,0.24,0.35,9.45,29.45,-31.64,9.69,0.01,0.02,-0.00
080317183148,014682000781772,42.36114100,-71.090103000,399,-0.04,0,0.26,1.90,1.19,313.21,0.20,0.31,9.45,29.64,-31.55,9.29,0.01,0.02,-0.00
080317183157,014682000781772,42.36114900,-71.090103000,400,-0.02,0,0.29,1.66,1.42,312.87,0.24,0.27,9.49,29.45,-31.73,10.20,0.01,0.02,-0.00
080317183205,014682000781772,42.36115600,-71.090103000,383,0.05,0,0.26,1.42,1.42,313.22,0.24,0.24,9.49,29.82,-31.73,10.20,0.01,0.02,-0.00
080317183213,014682000781772,42.36115600,-71.090103000,387,0.03,0,0.36,1.67,0.95,313.39,0.16,0.27,9.41,29.91,-31.64,10.51,0.01,0.02,-0.00
080317183222,014682000781772,42.36117200,-71.090096000,376,0.03,0,0.33,1.65,1.65,313.39,0.27,0.27,9.53,29.82,-31.55,9.90,0.01,0.02,-0.00
080317183230,014682000781772,42.36117200,-71.090096000,378,-0.01,0,0.33,1.90,1.19,312.89,0.20,0.31,9.45,29.64,-31.91,9.80,0.01,0.02,-0.00
080317183239,014682000781772,42.36118300,-71.090096000,383,-0.07,0,0.39,1.65,0.94,313.04,0.16,0.27,9.53,29.55,-31.64,10.10,0.01,0.02,-0.00
080317183247,014682000781772,42.36118300,-71.090096000,386,-0.09,0,0.27,1.89,1.42,312.97,0.24,0.31,9.49,29.64,-31.82,10.20,0.01,0.02,-0.00
080317183256,014682000781772,42.36118300,-71.090080000,374,-0.04,0,0.26,1.91,1.43,313.31,0.24,0.31,9.41,29.91,-31.73,10.41,0.01,0.02,-0.00
080317183303,014682000781772,42.36119100,-71.090080000,372,-0.03,0,0.25,1.88,1.64,312.97,0.27,0.31,9.57,29.64,-31.82,10.10,0.01,0.02,0.00
080317183312,014682000781772,42.36118300,-71.090080000,393,-0.03,0,0.23,1.88,1.41,312.96,0.24,0.31,9.57,29.55,-31.73,10.82,0.01,0.02,0.00
080317183321,014682000781772,42.36118300,-71.090080000,378,-0.04,0,0.31,1.89,1.41,313.13,0.24,0.31,9.53,29.64,-31.64,10.20,0.01,0.02,-0.00
080317183329,014682000781772,42.36118300,-71.090080000,381,-0.01,0,0.34,1.91,1.67,313.14,0.27,0.31,9.41,29.73,-31.73,9.69,0.01,0.02,-0.00
080317183337,014682000781772,42.36119100,-71.090065000,376,-0.06,0,0.23,1.67,1.67,312.89,0.27,0.27,9.41,29.73,-32.00,10.51,0.01,0.02,0.00
080317183346,014682000781772,42.36119100,-71.090065000,384,-0.06,0,0.18,1.66,1.42,313.55,0.24,0.27,9.49,29.73,-31.27,10.51,0.01,0.02,-0.00
080317183426,014682000781772,0.00000000,0.000000000,405,0.01,0,0.32,1.66,1.66,313.13,0.27,0.27,9.49,29.64,-31.64,10.10,0.01,0.02,-0.00
080317183433,014682000781772,42.36213300,-71.089386000,396,-0.01,0,0.23,2.39,1.43,312.95,0.24,0.39,9.41,29.45,-31.64,9.49,0.01,0.02,-0.00
080317183442,014682000781772,42.36219800,-71.089409000,379,-0.02,0,0.19,1.90,1.66,312.89,0.27,0.31,9.45,29.64,-31.91,10.00,0.01,0.02,-0.00
080317183450,014682000781772,42.36219800,-71.089409000,370,-0.05,0,0.39,1.88,1.65,313.21,0.27,0.31,9.53,29.55,-31.45,10.51,0.01,0.02,-0.00
080317183459,014682000781772,42.36218300,-71.089432000,364,-0.05,0,0.26,1.89,1.18,312.79,0.20,0.31,9.49,29.45,-31.82,9.69,0.01,0.02,-0.00
080317183506,014682000781772,42.36216700,-71.089455000,383,-0.02,0,0.31,2.14,1.43,313.05,0.24,0.35,9.45,29.64,-31.73,9.59,0.01,0.02,-0.00
080317183515,014682000781772,42.36216000,-71.089455000,378,-0.09,0,0.61,2.15,1.19,313.13,0.20,0.35,9.41,29.64,-31.64,9.80,0.01,0.02,-0.00
080317183524,014682000781772,42.36214800,-71.089455000,382,-0.07,0,0.27,1.67,1.67,312.97,0.27,0.27,9.41,29.64,-31.82,10.00,0.01,0.02,-0.00
080317183532,014682000781772,42.36214800,-71.089455000,375,-0.06,0,0.42,1.42,1.42,313.22,0.24,0.24,9.49,29.73,-31.64,10.51,0.01,0.02,-0.00
080317183540,014682000781772,42.36214800,-71.089455000,385,-0.08,0,0.28,1.89,1.42,313.22,0.24,0.31,9.49,29.73,-31.64,10.10,0.01,0.02,-0.00
080317183549,014682000781772,42.36214100,-71.089455000,378,-0.08,0,0.23,2.13,0.95,312.89,0.16,0.35,9.49,29.64,-31.91,10.00,0.01,0.02,-0.00
080317183557,014682000781772,42.36214100,-71.089455000,391,-0.11,0,0.37,2.13,1.42,313.30,0.24,0.35,9.49,29.73,-31.55,10.20,0.01,0.02,-0.00
080317183605,014682000781772,42.36211800,-71.089470000,388,-0.10,0,0.31,2.13,1.42,313.47,0.24,0.35,9.49,29.82,-31.45,10.20,0.01,0.02,-0.00
080317183614,014682000781772,42.36210300,-71.089493000,392,-0.13,0,0.42,1.67,1.67,313.12,0.27,0.27,9.41,29.55,-31.55,10.61,0.01,0.02,-0.00
080317183622,014682000781772,42.36206100,-71.089508000,377,-0.10,0,0.31,1.89,1.42,313.47,0.24,0.31,9.49,29.91,-31.55,10.00,0.01,0.02,-0.00
080317183631,014682000781772,42.36202600,-71.089516000,382,-0.10,0,0.25,2.59,2.12,313.04,0.35,0.43,9.53,29.55,-31.64,10.10,0.01,0.02,0.00
080317183640,014682000781772,42.36201900,-71.089531000,379,-0.12,0,0.21,2.13,1.18,313.14,0.20,0.35,9.49,29.73,-31.73,10.20,0.01,0.02,-0.00
080317183647,014682000781772,42.36200300,-71.089546000,377,-0.07,0,0.27,0.96,1.68,312.96,0.27,0.16,9.38,29.55,-31.73,10.20,0.01,0.02,-0.00
080317183656,014682000781772,42.36198800,-71.089561000,387,-0.04,0,0.38,1.89,1.18,313.12,0.20,0.31,9.49,29.55,-31.55,10.41,0.01,0.02,-0.00
080317183705,014682000781772,42.36196100,-71.089577000,380,-0.08,0,0.27,1.19,1.43,313.23,0.24,0.20,9.45,29.91,-31.82,10.31,0.01,0.02,-0.00
080317183712,014682000781772,42.36195400,-71.089577000,387,-0.09,0,0.31,1.88,1.65,313.47,0.27,0.31,9.53,29.73,-31.36,10.61,0.01,0.02,-0.00
080317183721,014682000781772,42.36193800,-71.089577000,378,-0.09,0,0.36,1.89,1.66,313.30,0.27,0.31,9.49,29.64,-31.45,10.51,0.01,0.02,-0.00
080317183730,014682000781772,42.36193100,-71.089584000,383,-0.09,0,0.28,1.66,1.19,313.23,0.20,0.27,9.45,29.91,-31.82,10.31,0.01,0.02,-0.00
080317183738,014682000781772,42.36190400,-71.089600000,375,-0.08,0,0.17,2.35,1.17,313.31,0.20,0.39,9.57,29.82,-31.64,10.41,0.01,0.02,-0.00
080317183746,014682000781772,42.36190400,-71.089600000,384,-0.09,0,0.16,1.43,1.43,313.04,0.24,0.24,9.45,29.45,-31.55,10.10,0.01,0.02,-0.00
080317183755,014682000781772,42.36187400,-71.089622000,375,-0.07,0,0.35,1.65,1.65,313.48,0.27,0.27,9.53,30.00,-31.64,10.51,0.01,0.02,-0.00
